ProfileID,ModelCondition,ModelID,Datatype,WESKit,Product,Stranded,Source,SharedToDbgap
PR-WIWH9f,MC-002459-cRI0,ACH-002459,wgs,,NOVA_SEQ_6000,,BROAD,
PR-wJ7MxM,MC-000645-YBVU,ACH-000645,wgs,,NOVA_SEQ_6000,,BROAD,
PR-WjpsOP,MC-002292-jDz8,ACH-002292,wes,AGILENT,,,SANGER,
PR-WjYJ7n,MC-000721-QnhE,ACH-000721,wgs,,NOVA_SEQ_6000,,BROAD,
PR-wkG2Wq,MC-000319-XYA6,ACH-000319,rna,,,False,BROAD,
PR-WKnuCo,MC-000686-bnNq,ACH-000686,rna,,,False,BROAD,
PR-wKsgIY,MC-000593-aYaS,ACH-000593,wes,ICE,,,BROAD,
PR-WKTDpU,MC-001647-cFRC,ACH-001647,wgs,,NOVA_SEQ_6000,,BROAD,
PR-WKuuI6,MC-002059-DNM1,ACH-002059,wgs,,NOVA_SEQ_6000,,BROAD,True
PR-wkUwt1,MC-000913-p0yT,ACH-000913,wgs,,,,BROAD,
PR-wl3guH,MC-000974-UjmW,ACH-000974,rna,,,False,BROAD,
PR-WL3pUA,MC-001211-d2zD,ACH-001211,wes,ICE,,,BROAD,
PR-WLkjMG,MC-001634-3wQU,ACH-001634,rna,,,True,BROAD,True
PR-WlmmpR,MC-000967-ncE2,ACH-000967,wes,AGILENT,,,BROAD,
PR-WlUUhQ,MC-000061-Jp3F,ACH-000061,rna,,,False,BROAD,
PR-wm23sm,MC-001562-lvLb,ACH-001562,wgs,,,,BROAD,True
PR-WMD0NM,MC-002522-BP3K,ACH-002522,rna,,,True,BROAD,
PR-wmFTQZ,MC-002021-cfQQ,ACH-002021,wgs,,NOVA_SEQ_6000,,BROAD,True
PR-wMJR2g,MC-000288-duSY,ACH-000288,wes,AGILENT,,,SANGER,
PR-wMUliU,MC-002782-g0cN,ACH-002782,wgs,,,,BROAD,
PR-wNBi2F,MC-002038-lXCp,ACH-002038,wgs,,,,BROAD,True
PR-wnGSlU,MC-002119-oGle,ACH-002119,wes,AGILENT,,,SANGER,
PR-WnMqrw,MC-001628-yeFU,ACH-001628,rna,,,True,BROAD,True
PR-WNpEYB,MC-000584-AUVi,ACH-000584,wes,AGILENT,,,BROAD,
PR-wNql0Y,MC-000077-BZeg,ACH-000077,rna,,,False,BROAD,
PR-wNr1Yv,MC-001566-JFQg,ACH-001566,rna,,,True,BROAD,True
PR-WO3P3h,MC-001097-kxuV,ACH-001097,wgs,,,,BROAD,True
PR-WO4QLw,MC-000401-PCm2,ACH-000401,wgs,,,,BROAD,
PR-wO5zCJ,MC-000445-pJlM,ACH-000445,rna,,,False,BROAD,
PR-wo8I5z,MC-000513-jKDw,ACH-000513,rna,,,False,BROAD,
PR-WOLnKr,MC-000858-K7hx,ACH-000858,wes,AGILENT,,,SANGER,
PR-wOnm20,MC-000231-aOcA,ACH-000231,wes,AGILENT,,,SANGER,
PR-WowcCo,MC-000259-MmGM,ACH-000259,rna,,,False,BROAD,
PR-WpdiAK,MC-000178-Owto,ACH-000178,rna,,,False,BROAD,
PR-wPMVT8,MC-000904-0w6Z,ACH-000904,rna,,,False,BROAD,
PR-wpOwwg,MC-000979-IP8W,ACH-000979,wes,AGILENT,,,SANGER,
PR-wpsybA,MC-000512-BELB,ACH-000512,rna,,,False,BROAD,
PR-wPZRzF,MC-002921-KMac,ACH-002921,rna,,,True,BROAD,
PR-wQ50pI,MC-000712-GZtg,ACH-000712,rna,,,False,BROAD,
PR-wqCpUw,MC-001677-OSee,ACH-001677,wes,ICE,,,BROAD,True
PR-WQDDwP,MC-002312-oZWt,ACH-002312,wes,AGILENT,,,SANGER,
PR-WqHj2s,MC-001020-7mCY,ACH-001020,wes,ICE,,,BROAD,True
PR-WQIceW,MC-000993-g8KR,ACH-000993,rna,,,False,BROAD,
PR-WqTF07,MC-000958-a8u0,ACH-000958,wgs,,,,BROAD,
PR-WqzRms,MC-000784-8ktU,ACH-000784,rna,,,False,BROAD,
PR-WRa9AK,MC-000711-ovtV,ACH-000711,wgs,,NOVA_SEQ_6000,,BROAD,
PR-Wras42,MC-000112-7H1B,ACH-000112,wes,AGILENT,,,SANGER,
PR-wRP10K,MC-000763-Lfpn,ACH-000763,wes,AGILENT,,,BROAD,
PR-WRsCFG,MC-000849-Wlea,ACH-000849,rna,,,False,BROAD,
PR-WRtyNt,MC-000916-t1cC,ACH-000916,wes,AGILENT,,,SANGER,
PR-wSF0te,MC-001106-76g5,ACH-001106,wes,AGILENT,,,SANGER,
PR-WsJLDR,MC-000129-5G4s,ACH-000129,wes,AGILENT,,,BROAD,
PR-wSLDBm,MC-002688-E5lo,ACH-002688,rna,,NOVA_SEQ_6000,True,BROAD,
PR-WT0UBI,MC-000585-taeO,ACH-000585,wes,AGILENT,,,SANGER,
PR-wtAgZH,MC-000483-toXy,ACH-000483,wgs,,,,BROAD,
PR-WtBoyP,MC-000857-Y6lb,ACH-000857,rna,,,False,BROAD,
PR-wTKq7j,MC-000361-QZ7V,ACH-000361,wgs,,,,BROAD,
PR-WTMdUL,MC-001423-L1R7,ACH-001423,wes,ICE,HISEQ_2500,,BROAD,
PR-WU0LTt,MC-002272-4kjq,ACH-002272,wes,AGILENT,,,SANGER,
PR-wUsoa9,MC-002182-mF3y,ACH-002182,wes,AGILENT,,,SANGER,
PR-wUsYv2,MC-000448-xj1z,ACH-000448,rna,,,False,BROAD,
PR-WUu6zZ,MC-002059-EyUo,ACH-002059,wes,AGILENT,,,SANGER,
PR-wV5Pb5,MC-000589-DVAf,ACH-000589,rna,,,False,BROAD,
PR-WVHySQ,MC-000455-QvVM,ACH-000455,wes,ICE,,,BROAD,
PR-wwcl8t,MC-000747-5vS8,ACH-000747,wes,AGILENT,,,SANGER,
PR-wWIak4,MC-000913-p0yT,ACH-000913,wes,AGILENT,,,BROAD,
PR-wwljOY,MC-001530-i3NR,ACH-001530,rna,,,True,BROAD,True
PR-wwQB7j,MC-000687-ggUv,ACH-000687,wes,AGILENT,,,BROAD,
PR-WWRXPx,MC-000370-WtKV,ACH-000370,wgs,,NOVA_SEQ_6000,,BROAD,
PR-wX09Mz,MC-000550-SVpf,ACH-000550,rna,,,False,BROAD,
PR-wX1VpX,MC-001333-iALT,ACH-001333,wes,AGILENT,,,SANGER,
PR-wXb2sj,MC-000159-MXbI,ACH-000159,wgs,,,,BROAD,
PR-WXjyA3,MC-001529-g0Ic,ACH-001529,wes,ICE,,,BROAD,True
PR-wXwSCM,MC-000861-9ux2,ACH-000861,rna,,,False,BROAD,
PR-Wy4KP0,MC-000610-Mmk4,ACH-000610,rna,,,False,BROAD,
PR-WYgmnG,MC-002500-qPav,ACH-002500,rna,,,True,BROAD,
PR-WYNUbz,MC-001400-f9np,ACH-001400,wes,AGILENT,,,SANGER,
PR-wyP4YB,MC-000068-QFYk,ACH-000068,rna,,,False,BROAD,
PR-WyXK1D,MC-000260-RC2w,ACH-000260,wes,AGILENT,,,SANGER,
PR-WYy5Ty,MC-001390-SOLL,ACH-001390,rna,,,False,BROAD,True
PR-wyYRyw,MC-000859-RwWg,ACH-000859,wgs,,,,BROAD,
PR-WZ9vDj,MC-000867-HGDX,ACH-000867,rna,,,False,BROAD,
PR-WzbTYh,MC-000676-xCHT,ACH-000676,wgs,,,,BROAD,
PR-WZHiO9,MC-000125-tLIF,ACH-000125,wes,AGILENT,,,BROAD,
PR-WziB5R,MC-000934-UDwU,ACH-000934,wes,AGILENT,,,SANGER,
PR-WZiHc2,MC-000660-y9Pf,ACH-000660,rna,,,False,BROAD,
PR-WZj3Lc,MC-000341-j6JM,ACH-000341,wes,AGILENT,,,SANGER,
PR-WZtkzQ,MC-002089-94OR,ACH-002089,wes,AGILENT,,,SANGER,
PR-WzXIVp,MC-002460-Rx9X,ACH-002460,wgs,,NOVA_SEQ_6000,,BROAD,
PR-WZZ0aJ,MC-002199-85iU,ACH-002199,wes,AGILENT,,,SANGER,
PR-x05CZT,MC-000113-1t5g,ACH-000113,wgs,,,,BROAD,
PR-x0ykwz,MC-000431-32KF,ACH-000431,wes,AGILENT,,,SANGER,
PR-x1Rf2T,MC-000390-N1a0,ACH-000390,rna,,,False,BROAD,
PR-X2VF7Y,MC-000335-5q7T,ACH-000335,rna,,,False,BROAD,
PR-x3dWKC,MC-000814-sJb7,ACH-000814,wes,AGILENT,,,BROAD,
PR-X3HNsH,MC-000456-4zaf,ACH-000456,rna,,,False,BROAD,
PR-x48Tva,MC-000920-qMIt,ACH-000920,rna,,,False,BROAD,
PR-x4UouK,MC-001993-EcIk,ACH-001993,wes,ICE,,,BROAD,True
PR-X5mbcD,MC-002251-iNFE,ACH-002251,wes,AGILENT,,,SANGER,
PR-x5QGJg,MC-002214-sINb,ACH-002214,wes,AGILENT,,,SANGER,
PR-X5zNr4,MC-000954-kX2i,ACH-000954,rna,,,False,BROAD,
PR-x7CiR1,MC-000997-5jTp,ACH-000997,rna,,,False,BROAD,
PR-X88vKN,MC-000765-PMrH,ACH-000765,rna,,,False,BROAD,
PR-x8Nct7,MC-001632-c7YN,ACH-001632,wes,ICE,,,BROAD,True
PR-x8rjfa,MC-000851-DKZr,ACH-000851,rna,,,False,BROAD,
PR-X8sCBt,MC-000030-gWWM,ACH-000030,wgs,,,,BROAD,
PR-X8xxer,MC-000871-aeyP,ACH-000871,rna,,,False,BROAD,
PR-x90g4m,MC-000272-qQOa,ACH-000272,wes,ICE,,,BROAD,
PR-X96ugW,MC-000768-FLBy,ACH-000768,wgs,,,,BROAD,
PR-xahF4c,MC-000655-JzSn,ACH-000655,wes,AGILENT,,,SANGER,
PR-XBA1c8,MC-001674-vHBi,ACH-001674,rna,,,True,BROAD,True
PR-XbphNt,MC-001643-d26Y,ACH-001643,wgs,,NOVA_SEQ_6000,,BROAD,
PR-xBRCzo,MC-000732-pa69,ACH-000732,rna,,,False,BROAD,
PR-xbYmRS,MC-000007-SSIv,ACH-000007,wes,ICE,,,BROAD,
PR-xbYnX2,MC-003463-Z0L1,ACH-003463,rna,,NOVA_SEQ_6000,True,BROAD,
PR-XcC2fL,MC-000106-ehLj,ACH-000106,wes,AGILENT,,,SANGER,
PR-Xcdqi8,MC-000032-b8Um,ACH-000032,wes,AGILENT,,,BROAD,
PR-xcjpPu,MC-000620-sZdG,ACH-000620,wgs,,,,BROAD,
PR-XCK2Mq,MC-000249-ZFHF,ACH-000249,rna,,,False,BROAD,
PR-XCLaFP,MC-001340-Rzvh,ACH-001340,wes,ICE,,,BROAD,True
PR-xCLW2a,MC-002337-ieSb,ACH-002337,wes,AGILENT,,,SANGER,
PR-xCr90y,MC-000524-696J,ACH-000524,wes,AGILENT,,,SANGER,
PR-xcsbEI,MC-000776-YERh,ACH-000776,wgs,,,,BROAD,
PR-XCUF4J,MC-001453-LwRm,ACH-001453,rna,,,True,BROAD,True
PR-xCyXtz,MC-000022-fRaU,ACH-000022,wgs,,NOVA_SEQ_6000,,BROAD,
PR-xD8RBp,MC-000891-c2CJ,ACH-000891,rna,,,False,BROAD,
PR-XDanxJ,MC-000358-NvsB,ACH-000358,wes,AGILENT,,,SANGER,
PR-XDaSGk,MC-001310-xz7e,ACH-001310,wes,ICE,,,BROAD,True
PR-XdBZqt,MC-001048-JZjh,ACH-001048,wes,AGILENT,,,BROAD,
PR-XDGHfi,MC-000738-dE9F,ACH-000738,wgs,,,,BROAD,
PR-xDiVzH,MC-000007-SSIv,ACH-000007,wgs,,,,BROAD,
PR-xdkdIX,MC-000831-XRYC,ACH-000831,rna,,,False,BROAD,
PR-XDv687,MC-001988-hShM,ACH-001988,rna,,,True,BROAD,
PR-XDvXwJ,MC-001539-2idY,ACH-001539,rna,,,True,BROAD,True
PR-xEIrBG,MC-000374-mhth,ACH-000374,wgs,,NOVA_SEQ_6000,,BROAD,
PR-xEjg3t,MC-000058-NNVe,ACH-000058,wes,AGILENT,,,SANGER,
PR-XeLdka,MC-000163-SnsT,ACH-000163,wgs,,,,BROAD,
PR-xenMnr,MC-001443-vVtt,ACH-001443,wes,ICE,,,BROAD,True
PR-xesIBi,MC-001607-JjpA,ACH-001607,rna,,,True,BROAD,True
PR-XEwrrU,MC-000813-774N,ACH-000813,rna,,,False,BROAD,
PR-XEXq2q,MC-000276-Yd1k,ACH-000276,wes,AGILENT,,,SANGER,
PR-XEZhmI,MC-002029-jZk3,ACH-002029,rna,,,True,BROAD,True
PR-Xf3ckY,MC-000763-qyI3,ACH-000763,wes,AGILENT,,,SANGER,
PR-xF75nj,MC-000865-ux6D,ACH-000865,wes,AGILENT,,,SANGER,
PR-xfBhbF,MC-002650-KUc6,ACH-002650,wgs,,,,BROAD,
PR-XfddHe,MC-000855-emdy,ACH-000855,rna,,,False,BROAD,
PR-xftxYA,MC-000572-ugKw,ACH-000572,wgs,,,,BROAD,
PR-XFxyxc,MC-001566-JFQg,ACH-001566,wes,ICE,,,BROAD,True
PR-xg6q2c,MC-003308-8rr6,ACH-003308,wgs,,,,BROAD,
PR-xGCID2,MC-000734-gBsJ,ACH-000734,rna,,,False,BROAD,
PR-xgHfr3,MC-000939-pxY0,ACH-000939,wgs,,,,BROAD,
PR-XgS9FT,MC-002651-HWTI,ACH-002651,rna,,,True,BROAD,
PR-xgyQRo,MC-000360-cPex,ACH-000360,wgs,,,,BROAD,
PR-XHbOKZ,MC-000772-kfM3,ACH-000772,wes,AGILENT,,,SANGER,
PR-XHdISL,MC-000128-Wk2O,ACH-000128,rna,,,False,BROAD,
PR-XHNuX5,MC-001645-GbnR,ACH-001645,wes,ICE,,,BROAD,True
PR-XHOE24,MC-001306-5hIp,ACH-001306,wes,AGILENT,,,SANGER,
PR-Xhtv3P,MC-001698-xA1G,ACH-001698,wes,ICE,,,BROAD,True
PR-xIcKv7,MC-001622-QSPg,ACH-001622,wgs,,NOVA_SEQ_6000,,BROAD,
PR-xii8eY,MC-000162-ax5K,ACH-000162,rna,,,False,BROAD,
PR-XiLnRf,MC-002210-rlzN,ACH-002210,wes,AGILENT,,,SANGER,
PR-XImzB7,MC-001461-ucEw,ACH-001461,rna,,,True,BROAD,True
PR-xissjH,MC-000206-Jmpg,ACH-000206,rna,,,False,BROAD,
PR-XJ7PmH,MC-000647-597q,ACH-000647,wes,ICE,,,BROAD,
PR-xjS9A4,MC-000345-oSi2,ACH-000345,rna,,,False,BROAD,
PR-xkLrBf,MC-000142-E7OD,ACH-000142,rna,,,False,BROAD,
PR-xKMlp1,MC-000176-yxGx,ACH-000176,wes,AGILENT,,,SANGER,
PR-XKO1VZ,MC-002431-W7S7,ACH-002431,wes,ICE,HISEQ_4000,,BROAD,
PR-XKof0f,MC-000791-hZfp,ACH-000791,rna,,,False,BROAD,
PR-XkWGDu,MC-000788-xvTl,ACH-000788,wgs,,,,BROAD,
PR-xLaSFy,MC-000294-TVP5,ACH-000294,wes,AGILENT,,,BROAD,
PR-xLm7Mh,MC-000256-WG8w,ACH-000256,wes,AGILENT,,,BROAD,
PR-xlwgdq,MC-001407-g9d6,ACH-001407,rna,,,True,BROAD,True
PR-XmdOWf,MC-000937-y4mA,ACH-000937,wes,AGILENT,,,SANGER,
PR-xMfdhk,MC-000754-MToB,ACH-000754,wes,AGILENT,,,SANGER,
PR-xmGg0Q,MC-000783-PITO,ACH-000783,wes,AGILENT,,,SANGER,
PR-XMhMtv,MC-000827-fiMz,ACH-000827,wes,AGILENT,,,BROAD,
PR-XmXZWF,MC-000053-bDQJ,ACH-000053,wes,AGILENT,,,SANGER,
PR-xnmF4E,MC-002313-oYGA,ACH-002313,wes,AGILENT,,,SANGER,
PR-XnNruP,MC-002353-3zgy,ACH-002353,wes,AGILENT,,,SANGER,
PR-XnS0fU,MC-000724-d2il,ACH-000724,wgs,,,,BROAD,
PR-xO5JLc,MC-000525-BRBs,ACH-000525,rna,,,False,BROAD,
PR-XoAMzd,MC-002798-3htH,ACH-002798,rna,,,True,BROAD,
PR-XoClA2,MC-000880-8KRb,ACH-000880,rna,,,False,BROAD,
PR-xOQnA3,MC-001648-qKEf,ACH-001648,rna,,,True,BROAD,True
PR-xosHek,MC-001624-OLI2,ACH-001624,rna,,,True,BROAD,True
PR-XozIko,MC-003135-1WCs,ACH-003135,rna,,,True,BROAD,
PR-xPGi93,MC-000853-HoA7,ACH-000853,wes,AGILENT,,,SANGER,
PR-XPIRTj,MC-001402-zpCA,ACH-001402,wes,AGILENT,,,SANGER,
PR-xpQgIV,MC-000317-zFR4,ACH-000317,rna,,,False,BROAD,
PR-xpRCE9,MC-000775-1AL8,ACH-000775,wes,AGILENT,,,SANGER,
PR-xpWLRd,MC-002134-LhcA,ACH-002134,wes,AGILENT,,,SANGER,
PR-xQ6o5S,MC-000741-Gvsa,ACH-000741,rna,,,False,BROAD,
PR-xQbaOc,MC-000942-b3sA,ACH-000942,rna,,,False,BROAD,
PR-xQBHhh,MC-000537-uVHC,ACH-000537,wes,AGILENT,,,BROAD,
PR-xqcEF4,MC-002535-QYxv,ACH-002535,wgs,,,,BROAD,
PR-xQcoaI,MC-002435-5hT4,ACH-002435,rna,,,True,BROAD,
PR-XqSAmr,MC-002145-gsZ1,ACH-002145,wes,AGILENT,,,SANGER,
PR-XqU6xJ,MC-000469-HmTS,ACH-000469,wes,AGILENT,,,SANGER,
PR-Xr49Zy,MC-001384-mAQS,ACH-001384,rna,,,True,BROAD,True
PR-XRA2dE,MC-000548-fylx,ACH-000548,rna,,,False,BROAD,
PR-XROOQD,MC-000377-7WCX,ACH-000377,wes,AGILENT,,,BROAD,
PR-xRsxof,MC-001111-jbYD,ACH-001111,wes,ICE,,,BROAD,True
PR-XRuYjh,MC-000767-kxY9,ACH-000767,wes,ICE,,,BROAD,
PR-xrykC7,MC-002510-huzv,ACH-002510,rna,,,True,BROAD,
PR-Xs6oRt,MC-001677-OSee,ACH-001677,rna,,,True,BROAD,True
PR-XSz4ci,MC-000929-nLUe,ACH-000929,wes,AGILENT,,,SANGER,
PR-XTCfjw,MC-000590-jjkj,ACH-000590,wes,AGILENT,,,BROAD,
PR-xTlIdk,MC-000621-jers,ACH-000621,wgs,,,,BROAD,
PR-xty2b8,MC-000251-RKNi,ACH-000251,wgs,,NOVA_SEQ_6000,,BROAD,
PR-XuaRbz,MC-000704-KA9i,ACH-000704,wgs,,,,BROAD,
PR-XuGTpJ,MC-000400-fOSQ,ACH-000400,wgs,,,,BROAD,
PR-xv5eP1,MC-000413-C356,ACH-000413,rna,,,False,BROAD,
PR-XVEy74,MC-000110-jhTc,ACH-000110,rna,,,False,BROAD,
PR-xvkzz3,MC-000475-W7YC,ACH-000475,wes,AGILENT,,,SANGER,
PR-xvMj9B,MC-003071-aP2w,ACH-003071,wes,AGILENT,,,SANGER,
PR-XVtuiY,MC-002677-Kddq,ACH-002677,wgs,,NOVA_SEQ_6000,,BROAD,
PR-XW4pvi,MC-002208-ZcGv,ACH-002208,wes,AGILENT,,,SANGER,
PR-xwKb3G,MC-000544-xZXk,ACH-000544,rna,,,False,BROAD,
PR-XWNNMT,MC-002248-F0Ay,ACH-002248,wes,AGILENT,,,SANGER,
PR-xWOcfP,MC-002215-dhwE,ACH-002215,rna,,,True,BROAD,
PR-XwvS9a,MC-000565-MZf1,ACH-000565,wes,AGILENT,,,SANGER,
PR-Xxbcu1,MC-000756-tsfC,ACH-000756,rna,,,False,BROAD,
PR-xXFCjP,MC-001067-UmWZ,ACH-001067,wes,ICE,,,BROAD,
PR-XxnYbe,MC-002648-PEzm,ACH-002648,wgs,,,,BROAD,
PR-XxqTX3,MC-002069-bcEP,ACH-002069,wgs,,,,BROAD,True
PR-Xxrn4L,MC-001511-o65N,ACH-001511,wes,ICE,,,BROAD,True
PR-XXSMbl,MC-001796-JoKm,ACH-001796,rna,,,True,BROAD,True
PR-Xxy3ap,MC-000082-5vwb,ACH-000082,wes,AGILENT,,,SANGER,
PR-XydG5i,MC-002046-oaX8,ACH-002046,wes,ICE,,,BROAD,True
PR-XyFflW,MC-000352-HPEl,ACH-000352,rna,,,False,BROAD,
PR-xyiBD5,MC-002084-7dbu,ACH-002084,wgs,,,,BROAD,True
PR-XyJQ2O,MC-000538-l7Lz,ACH-000538,rna,,,False,BROAD,
PR-xYVgxG,MC-001533-SowA,ACH-001533,wgs,,,,BROAD,True
PR-XZ0NkH,MC-000052-uUW6,ACH-000052,wgs,,,,BROAD,
PR-xzFbWY,MC-000194-bjZY,ACH-000194,rna,,,False,BROAD,
PR-xzgAl0,MC-000411-stVE,ACH-000411,wgs,,,,BROAD,
PR-XZjZJc,MC-000221-ha4a,ACH-000221,rna,,,False,BROAD,
PR-y0OM3W,MC-000005-Aycs,ACH-000005,rna,,,False,BROAD,
PR-y1k7Ve,MC-000167-lZrU,ACH-000167,wes,ICE,,,BROAD,
PR-y29pOB,MC-001496-yOV6,ACH-001496,wes,ICE,,,BROAD,True
PR-Y2Q9WR,MC-000709-QsXL,ACH-000709,wgs,,NOVA_SEQ_6000,,BROAD,
PR-y3Hy4C,MC-001556-noFY,ACH-001556,rna,,,True,BROAD,True
PR-y3wle9,MC-002111-e5U9,ACH-002111,wes,AGILENT,,,SANGER,
PR-y3WQWw,MC-002710-s7hG,ACH-002710,wgs,,,,BROAD,True
PR-Y3wtKV,MC-000887-cOSG,ACH-000887,wes,ICE,,,BROAD,
PR-y4Hq9g,MC-001391-RTBf,ACH-001391,rna,,,True,BROAD,True
PR-Y4M65x,MC-003106-p5ta,ACH-003106,wgs,,NOVA_SEQ_6000,,BROAD,
PR-y5SNaW,MC-001318-etC9,ACH-001318,rna,,,False,BROAD,
PR-Y5v891,MC-000252-s8hl,ACH-000252,rna,,,False,BROAD,
PR-y6dCjb,MC-002497-wBYX,ACH-002497,wgs,,,,BROAD,
PR-Y6KPlY,MC-002027-w4Gn,ACH-002027,wgs,,NOVA_SEQ_6000,,BROAD,True
PR-y7DmB5,MC-000505-3edj,ACH-000505,wgs,,,,BROAD,
PR-Y878il,MC-001802-IUUl,ACH-001802,wgs,,NOVA_SEQ_6000,,BROAD,
PR-y8SruX,MC-000384-mghR,ACH-000384,wes,AGILENT,,,SANGER,
PR-Y9AJZJ,MC-002381-Z0iX,ACH-002381,wes,AGILENT,,,SANGER,
PR-y9tBiy,MC-001980-s7Og,ACH-001980,rna,,,True,BROAD,
PR-yAGfTn,MC-000054-HY9e,ACH-000054,wes,AGILENT,,,SANGER,
PR-YaiemJ,MC-001050-A4lg,ACH-001050,rna,,,True,BROAD,True
PR-YAM0fc,MC-002027-w4Gn,ACH-002027,wes,ICE,,,BROAD,True
PR-yAMu3o,MC-001814-L7qi,ACH-001814,wes,ICE,,,BROAD,
PR-YaxhVG,MC-000254-7Dwx,ACH-000254,rna,,,False,BROAD,
PR-YazqZR,MC-001510-9gF4,ACH-001510,wes,ICE,,,BROAD,True
PR-YB7Ihh,MC-003012-BOcy,ACH-003012,wgs,,NOVA_SEQ_6000,,BROAD,
PR-yb94mw,MC-001403-LSWw,ACH-001403,wes,ICE,,,BROAD,True
PR-yBALA0,MC-002268-ZcjU,ACH-002268,wes,AGILENT,,,SANGER,
PR-yBAw2p,MC-000339-BBAD,ACH-000339,wes,ICE,,,BROAD,
PR-ybBLMg,MC-001418-yATq,ACH-001418,wes,ICE,,,BROAD,True
PR-YBkTES,MC-000204-0Tyh,ACH-000204,wes,AGILENT,,,BROAD,
PR-YBrjCk,MC-001029-lvBN,ACH-001029,wgs,,NOVA_SEQ_6000,,BROAD,
PR-YCiZWz,MC-000529-XJJm,ACH-000529,wes,AGILENT,,,BROAD,
PR-YCTSEm,MC-000243-YQv1,ACH-000243,wes,AGILENT,,,SANGER,
PR-ycUfSH,MC-000198-gRtm,ACH-000198,rna,,,False,BROAD,
PR-Ycvqui,MC-003438-B1X6,ACH-003438,rna,,HISEQ_2500,True,BROAD,
PR-YCxO0X,MC-000546-f8TR,ACH-000546,rna,,,False,BROAD,
PR-YCZBm9,MC-001332-2TbF,ACH-001332,rna,,,True,BROAD,True
PR-ydc9mn,MC-002120-IDnH,ACH-002120,wes,AGILENT,,,SANGER,
PR-yDgpga,MC-000954-kX2i,ACH-000954,wgs,,,,BROAD,
PR-YdpFhF,MC-003433-D9J4,ACH-003433,rna,,HISEQ_2500,True,BROAD,
PR-yE0OhP,MC-001571-zLd4,ACH-001571,wgs,,,,BROAD,
PR-yEldOx,MC-000002-8QnY,ACH-000002,rna,,,False,BROAD,
PR-YeRqVZ,MC-000056-b4Q3,ACH-000056,rna,,,False,BROAD,
PR-YeTq76,MC-000008-OGcy,ACH-000008,wes,AGILENT,,,SANGER,
PR-yEZYvr,MC-000334-r0NH,ACH-000334,wgs,,,,BROAD,
PR-Yf6hXD,MC-002463-lGXh,ACH-002463,wgs,,NOVA_SEQ_6000,,BROAD,True
PR-yfBgqc,MC-001591-DGWX,ACH-001591,wes,AGILENT,,,SANGER,
PR-yFEvGS,MC-001567-Cfys,ACH-001567,rna,,,True,BROAD,True
PR-YfqV2U,MC-000649-Hb96,ACH-000649,rna,,,False,BROAD,
PR-yFRI6x,MC-000013-MIEW,ACH-000013,wes,AGILENT,,,BROAD,
PR-yg65fA,MC-000011-bxAg,ACH-000011,wes,AGILENT,,,BROAD,
PR-yg9vCe,MC-001277-fbAy,ACH-001277,rna,,,True,BROAD,True
PR-YgcfuA,MC-002478-H0Y9,ACH-002478,rna,,,True,BROAD,
PR-ygFawj,MC-000570-BVGy,ACH-000570,wes,AGILENT,,,SANGER,
PR-Ygl5DP,MC-002345-jr89,ACH-002345,wgs,,,,BROAD,
PR-yHb6g8,MC-001046-dQN0,ACH-001046,rna,,,True,BROAD,
PR-YhKASl,MC-000656-Hh7S,ACH-000656,wes,AGILENT,,,SANGER,
PR-YhyskV,MC-000935-4xuf,ACH-000935,wes,AGILENT,,,SANGER,
PR-YhYTrF,MC-000434-JJXr,ACH-000434,wes,AGILENT,,,SANGER,
PR-yI9Ohb,MC-001611-y9MC,ACH-001611,wes,ICE,,,BROAD,True
PR-yi9PwD,MC-000893-z64z,ACH-000893,rna,,,False,BROAD,
PR-YIgePk,MC-000607-tkjL,ACH-000607,wgs,,,,BROAD,
PR-YIgOUP,MC-000581-XiH0,ACH-000581,rna,,,False,BROAD,
PR-yIItlL,MC-001033-pfDG,ACH-001033,wes,ICE,,,BROAD,
PR-yil4Fa,MC-000650-hjLy,ACH-000650,wes,AGILENT,,,SANGER,
PR-Yiw9el,MC-002162-kvao,ACH-002162,wes,AGILENT,,,SANGER,
PR-Yj4UVV,MC-001793-v89H,ACH-001793,rna,,,True,BROAD,
PR-Yj8c1P,MC-001061-78yQ,ACH-001061,rna,,,True,BROAD,
PR-YJBstR,MC-001618-oYEK,ACH-001618,wgs,,NOVA_SEQ_6000,,BROAD,
PR-yjfNFh,MC-000465-SoO3,ACH-000465,rna,,,False,BROAD,
PR-YJpl8R,MC-000286-7xxs,ACH-000286,wgs,,NOVA_SEQ_6000,,BROAD,
PR-yJy4ma,MC-000967-ncE2,ACH-000967,rna,,,False,BROAD,
PR-Yjy61f,MC-001993-EcIk,ACH-001993,wgs,,NOVA_SEQ_6000,,BROAD,
PR-YK2xaU,MC-000966-POkc,ACH-000966,wgs,,,,BROAD,
PR-ykalCn,MC-000434-8t7w,ACH-000434,rna,,,False,BROAD,
PR-ykAWhq,MC-000202-FaAp,ACH-000202,wes,AGILENT,,,SANGER,
PR-YkCbAa,MC-000083-6AIn,ACH-000083,rna,,,False,BROAD,
PR-YkFyBd,MC-000061-Jp3F,ACH-000061,wgs,,,,BROAD,
PR-yKlWOs,MC-000365-BoXT,ACH-000365,wes,AGILENT,,,SANGER,
PR-YKxOYs,MC-000896-XqkQ,ACH-000896,rna,,,False,BROAD,
PR-yL4kGI,MC-000860-B2eq,ACH-000860,rna,,,False,BROAD,
